l1_A,l1_S,l1_Y,l1_M,l1_N,l2_Y,l2_M,l2_N,l3_Y,l3_M,l3_N,l4_Y,l4_M,l4_N,l5_Y,l5_M,l5_N,l6_Y,l6_M,l6_N,l7_Y,l7_M,l7_N,l8_Y,l8_M,l8_N,l9_Y,l9_M,l9_N,l10_Y,l10_M,l10_N,lc1_A,lc1_S,lc1_Y,lc1_M,lc1_N,lc2_Y,lc2_M,lc2_N,lc3_Y,lc3_M,lc3_N,lc4_Y,lc4_M,lc4_N,lc5_Y,lc5_M,lc5_N,lc6_Y,lc6_M,lc6_N,lc7_Y,lc7_M,lc7_N,lc8_Y,lc8_M,lc8_N,lc9_Y,lc9_M,lc9_N,lc10_Y,lc10_M,lc10_N
0.0,0.0,0.4819788181686855,0.0,-0.2625034409130772,0.0,0.0,0.0,0.0,-0.3073599404830436,0.0,0.0,0.0,0.0,0.0,-0.1001426255484451,0.17996761631426203,0.13277756479176012,0.0,-0.2572230760620682,0.0,0.0,-0.09149277876239278,0.0,0.0,0.0,-0.10011499496089757,0.0,0.0,-0.133707075514367,0.0,0.03244613197271203,0.0,1.145905788161192,0.6501454865618861,0.0,0.0,0.16738005523216007,0.0,-1.2513845990692611,0.0,0.0,-0.809206476372204,0.1362666817054877,-1.9020882084095427,-0.5050140475430079,0.40780293839728476,0.0,0.0,0.5601835992344133,0.0,-1.409720643353096,0.021360049137015752,-0.3384537686883071,-1.0040868885226606,0.0,0.0,-0.4681811880353801,-0.276342006838482,0.0,-0.7515718479528696,0.0,0.0,-0.3643295088814429
0.26326379029039604,0.0,-0.8397667155583538,0.0,0.0,2.0021423043222026,0.0,0.0,-0.28716688393277656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6272857639914349,0.0,0.0,0.0,-0.15252019602798195,-0.8841809295069091,0.043406902218383295,-0.31513973756863844,-0.018866641694143444,0.0,0.0,0.0,0.9066081490269419,-0.44583815259520465,0.0,0.85838408161966,0.0,0.221760370754399,0.723344888026654,0.0,0.0,0.31559194935017787,0.0,0.0,1.13780030506689,0.0,-0.2087356620901797,1.2992225568398843,0.0,0.0,0.9269308292515448,0.0,0.0,0.02883992138557926,0.0,0.04832789854161884,0.0,0.0,0.06593138700224743,0.0,0.0
-0.10002983821150882,0.0,0.0,0.0,0.0,0.0,0.0,0.308620957293649,0.0,0.0,-0.10267914245684351,0.0,0.0,-0.1356445860323828,0.0,0.0,0.0,-0.02856144701091901,0.0,0.0,0.0,-0.27926844027642805,0.0,0.0,0.0,0.0,0.37220351523509,0.0,0.0,0.0,0.057335147826737265,0.0,-1.357695614725868,-0.670544592906221,0.0,0.0,0.04795335284660542,-1.0832038692891302,0.0,1.086893315589756,-1.2524845462628547,0.0,1.4539974201061774,-0.9777450263029901,0.0,1.1981933475782864,-1.038106826973805,0.0,2.0891249005035117,0.0,0.0,0.21116781843350757,-2.054090805170644,0.0,0.12304275947735648,-0.40454602902047876,0.0,2.5964342358942956,0.0,0.0,2.0980678372523607,0.0,0.0,0.7830981953626449
